case_year,gu,dong,addr_lat,addr_lng,floor_cat,brand_name,build_area_grade,land,price,hammer,date_ym,result,ham_per,comment_val
2020,도봉구,창동,37.644207293332194,127.05338160929207,8~12층,주공17단지아파트,소형,1,273000000,451990000.0,202102,1,166.0,0
2020,도봉구,도봉동,37.67343741909391,127.04808405179516,13~20층,서원아파트,소형,1,275000000,388989000.0,202102,1,141.0,0
2019,서대문구,연희동,37.56526929587693,126.930191172111,지하~3층,브라운스톤연희오피스텔,소형,1,144000000,110125690.0,202102,1,76.0,1
2018,노원구,상계동,37.6702914,127.0598652,지하~3층,상계주공14단지아파트,소형,1,255000000,481007700.0,202102,1,189.0,0
2019,광진구,광장동,37.5488156,127.1094838,4~7층,현대리버빌,초대형,0,1698000000,1788888888.0,202102,1,105.0,0
2019,송파구,신천동,37.51462275760842,127.10251989035392,21층 이상,잠실시그마타워아파트,초대형,1,2468000000,2313999000.0,202102,1,94.0,0
2020,성동구,성수동1가,37.54578380383026,127.04247979310723,13~20층,갤러리아포레아파트,초대형,1,4500000000,4111000000.0,202102,1,91.0,0
2020,강북구,우이동,37.655423471127314,127.0111421068829,4~7층,대우아파트,중형,1,530000000,618800000.0,202102,1,117.0,0
2020,동대문구,장안동,37.5613697,127.0699248,8~12층,장안푸르미에,소형,1,126000000,102320000.0,202102,1,81.0,0
2020,동대문구,장안동,37.5613697,127.0699248,4~7층,장안푸르미에,소형,1,124000000,99519000.0,202102,1,80.0,0
2019,강남구,청담동,37.5245935,127.0553791,4~7층,마크힐스2단지,초대형,1,4570000000,1231000000.0,202102,1,27.0,1
2020,강남구,압구정동,37.528938845691336,127.04207653469238,8~12층,한양5차아파트,대형,1,2870000000,3155150000.0,202102,1,110.0,0
2019,강남구,청담동,37.52645070409117,127.05428520716718,13~20층,상지리츠빌카일룸2차아파트,초대형,1,6470000000,6011000000.0,202102,1,93.0,0
2020,동작구,상도동,37.495407955595,126.95087235480804,13~20층,힐스테이트상도센트럴파크아파트,소형,1,675000000,702365999.0,202102,1,104.0,1
2019,송파구,풍납동,37.53417863241659,127.11375215442318,8~12층,미성맨션,대형,1,854000000,1328810000.0,202102,1,156.0,0
2020,광진구,자양동,37.5319927348152,127.090962869109,4~7층,자양한양아파트,초대형,1,1450000000,1751010000.0,202102,1,121.0,1
2020,송파구,잠실동,37.507445132763934,127.07668689556418,지하~3층,아시아선수촌아파트,초대형,1,2960000000,3110000000.0,202102,1,105.0,0
2020,성동구,행당동,37.55719849473362,127.0400597786999,13~20층,서울숲더샵오피스텔,대형,0,1420000000,1500000000.0,202102,1,106.0,0
2020,광진구,중곡동,37.57118352927509,127.07961835202246,21층 이상,성원아파트,소형,1,385000000,491999990.0,202102,1,128.0,0
2020,송파구,방이동,37.51252133028157,127.11825266437712,지하~3층,방이금호어울림아파트,중형,1,844000000,1085550000.0,202102,1,129.0,0
2020,영등포구,대림동,37.49562813896592,126.90001199928136,13~20층,우성2차아파트,중형,1,573000000,631000000.0,202101,1,110.0,0
2020,강서구,화곡동,37.53148134054277,126.84598306985274,4~7층,성재센트리움아파트(343-35),소형,1,170000000,164950000.0,202101,1,97.0,1
2020,강서구,화곡동,37.5300107,126.83999,8~12층,한경빌,소형,1,94000000,76200000.0,202101,1,81.0,1
2018,성북구,석관동,37.61265403293098,127.06870350882149,13~20층,두산아파트,중형,1,474000000,839900000.0,202101,1,177.0,1
2019,송파구,잠실동,37.51275285867244,127.0884194493474,21층 이상,리센츠아파트,중형,1,1250000000,570000100.0,202101,1,46.0,1
2019,송파구,마천동,37.50002597088506,127.14439283864192,지하~3층,신동아아파트,소형,1,465000000,605899990.0,202101,1,130.0,0
2020,동대문구,청량리동,37.5834583679649,127.046441099047,지하~3층,미주아파트,대형,1,980000000,1153300000.0,202101,1,118.0,1
2020,성북구,하월곡동,37.6019886657691,127.040169848552,21층 이상,코업스타클래스오피스텔,초대형,1,1200000000,1355000000.0,202101,1,113.0,1
2020,동대문구,장안동,37.56738600803503,127.06934558658595,지하~3층,정암아파트,소형,1,208000000,170400000.0,202101,1,82.0,1
2020,강북구,미아동,37.6184432414034,127.013039501497,8~12층,SK북한산시티아파트,소형,1,510000000,619900000.0,202101,1,122.0,1
2019,구로구,구로동,37.49817003247293,126.8919998020952,13~20층,대림역포스큐오피스텔,소형,1,126000000,110970000.0,202101,1,88.0,0
2020,금천구,가산동,37.47872555659634,126.89119908060152,13~20층,가산양우내안애애플오피스텔,소형,1,121000000,112000000.0,202101,1,93.0,1
2020,영등포구,영등포동2가,37.5223812642785,126.91076261984476,4~7층,두리하임오피스텔,소형,1,227000000,215000000.0,202101,1,95.0,1
2020,구로구,개봉동,37.494755469491736,126.8544503066192,13~20층,삼환아파트,대형,1,560000000,681110000.0,202101,1,122.0,0
2020,영등포구,영등포동1가,37.5177494284636,126.91347953514,8~12층,메트로가든오피스텔,소형,1,143000000,122000000.0,202101,1,85.0,1
2020,영등포구,신길동,37.502962849901806,126.9096061654484,13~20층,신길뉴타운한화꿈에그린아파트,중형,1,1010000000,1200011000.0,202101,1,119.0,0
2020,서대문구,연희동,37.56526929587693,126.930191172111,지하~3층,브라운스톤연희오피스텔,소형,1,182000000,74547000.0,202101,1,40.95989010989011,1
2020,성동구,금호동2가,37.55129219494881,127.0245391485163,8~12층,래미안하이리버아파트,중형,1,1300000000,1321500000.0,202101,1,102.0,0
2019,서대문구,홍은동,37.58249421208605,126.93438100167948,,교수아파트,대형,0,313000000,241000000.0,202012,1,77.0,0
2019,은평구,진관동,37.6355766628199,126.927808571598,지하~3층,은평뉴타운우물골아파트(두산위브7단지),대형,0,705000000,830100000.0,202012,1,118.0,1
2019,은평구,진관동,37.62727771508966,126.93401993003783,13~20층,은평뉴타운폭포동아파트(힐스테이트D10),대형,0,834000000,963100000.0,202012,1,115.0,1
2020,은평구,진관동,37.6355766628199,126.927808571598,지하~3층,은평뉴타운우물골아파트(두산위브7단지),초대형,0,771000000,892000000.0,202012,1,116.0,0
2019,서대문구,홍은동,37.59543612299509,126.9344828727542,지하~3층,서강2차아파트,초대형,1,437000000,459150000.0,202012,1,105.0,1
2020,은평구,구산동,37.61150388814018,126.90924390816195,4~7층,구산브라운스톤아파트,소형,1,408000000,541661600.0,202012,1,133.0,0
2019,광진구,중곡동,37.56886493681501,127.08649352870772,지하~3층,SK아파트,소형,1,478000000,567100000.0,202012,1,119.0,1
2020,강동구,길동,37.53801268222193,127.14982016649486,4~7층,GS강동자이아파트,대형,1,1120000000,1265500000.0,202012,1,113.0,0
2020,강동구,성내동,37.525471590010746,127.12595336221632,13~20층,현대토파즈아파트,초대형,1,1220000000,1500990000.0,202012,1,123.0,0
2019,동작구,상도동,37.49683626864336,126.94925543680915,8~12층,힐스테이트상도프레스티지아파트,소형,1,822000000,1046990000.0,202012,1,127.0,0
2019,양천구,신월동,37.51709330487288,126.83277476226289,4~7층,신월시영아파트,소형,1,300000000,571230000.0,202012,1,190.0,1
2020,강서구,화곡동,37.529393873932,126.842680458901,4~7층,풍원팰리스오피스텔,소형,1,260000000,225000000.0,202012,1,87.0,1
2020,강서구,내발산동,37.5536090289372,126.84059702947758,지하~3층,원다벨라빌아파트,중형,1,505000000,405000000.0,202012,1,80.0,0
2019,서대문구,홍은동,37.580494895236896,126.93275817507512,4~7층,로하스아파트,중형,1,277000000,310000000.0,202012,1,112.0,1
2019,은평구,갈현동,37.61803477966208,126.90993370211308,지하~3층,한솔아파트,중형,1,344000000,386000000.0,202012,1,112.0,0
2019,중구,회현동1가,37.55825987564111,126.9819232717916,13~20층,남산롯데캐슬아이리스아파트,초대형,1,1603000000,1518100000.0,202012,1,95.0,1
2019,서대문구,연희동,37.56526929587693,126.930191172111,지하~3층,브라운스톤연희오피스텔,소형,1,192000000,163000000.0,202012,1,85.0,1
2019,서대문구,연희동,37.56526929587693,126.930191172111,지하~3층,브라운스톤연희오피스텔,소형,1,136000000,108800000.0,202012,1,80.0,1
2020,마포구,창전동,37.55005627887381,126.93073384439178,13~20층,마포웨스트리버태영데시앙아파트,대형,1,1420000000,1582000000.0,202012,1,111.0,0
2020,서초구,서초동,37.5020342,127.0227922,4~7층,서초 푸르지오 써밋,소형,1,1240000000,1182000000.0,202012,1,95.0,1
2020,강동구,길동,37.53687721877203,127.14566207195372,4~7층,서한베네치아아파트,중형,1,505000000,599900000.0,202011,1,119.0,0
2020,양천구,신정동,37.5151104149728,126.866174467076,8~12층,목동신시가지13단지아파트,초대형,1,1952000000,1970500000.0,202011,1,101.0,0
2020,구로구,개봉동,37.5004094376531,126.84813342649244,13~20층,개봉푸르지오아파트,대형,1,793000000,911000000.0,202011,1,115.0,0
2019,강남구,청담동,37.52360216335555,127.05719611767924,21층 이상,청담자이아파트,대형,1,3100000000,3030300000.0,202011,1,98.0,1
2019,강남구,일원동,37.48471911929594,127.08575421187336,4~7층,목련타운아파트,소형,1,169000000,170010000.0,202011,1,101.0,1
2020,강서구,화곡동,37.55518657785274,126.84804044324358,지하~3층,우장산롯데캐슬아파트,초대형,1,990000000,1237000000.0,202011,1,125.0,0
2020,구로구,개봉동,37.48908573750681,126.85107816189796,지하~3층,거성아파트,소형,1,115000000,105890000.0,202011,1,92.0,1
2020,영등포구,신길동,37.502962849901806,126.9096061654484,13~20층,신길뉴타운한화꿈에그린아파트,대형,1,1150000000,1265990000.0,202011,1,110.0,0
2020,구로구,오류동,37.49145188155388,126.83879786603394,13~20층,영풍마드레빌아파트,중형,1,541000000,649743360.0,202011,1,120.0,1
2019,송파구,가락동,37.49247416094926,127.12675167124758,8~12층,프라임아파트,중형,1,563000000,766660000.0,202011,1,136.0,1
2019,서초구,방배동,37.4809326806536,126.985528207559,지하~3층,덕산럭스아파트,초대형,1,1550000000,1377700000.0,202011,1,89.0,0
2019,강서구,화곡동,37.5292444702264,126.840784652778,4~7층,효성아파트,소형,1,168000000,131800000.0,202011,1,78.0,0
2019,강동구,길동,37.53657528822511,127.13747433111482,13~20층,강동와이시티오피스텔,소형,1,126000000,102000010.0,202011,1,81.0,0
2019,노원구,월계동,37.6196879907719,127.056966080257,4~7층,송암아파트,소형,1,280000000,242550000.0,202011,1,87.0,0
2020,동대문구,청량리동,37.5834583679649,127.046441099047,4~7층,미주아파트,중형,1,570000000,630000000.0,202011,1,111.0,1
2020,송파구,가락동,37.49441856684362,127.1215758412106,8~12층,송파롯데캐슬파인힐아파트,초대형,1,1148000000,1220000010.0,202011,1,106.0,0
2019,관악구,신림동,37.45903694158076,126.91968237692367,4~7층,관악산휴먼시아2단지아파트,중형,1,575000000,707778770.0,202011,1,123.0,0
2019,동작구,노량진동,37.5075001627655,126.944345294285,13~20층,신동아리버파크아파트,소형,1,655000000,837000000.0,202011,1,128.0,0
2019,양천구,신월동,37.53276676630968,126.83252254697015,8~12층,태형아파트,소형,1,249000000,273400000.0,202011,1,110.0,1
2019,동작구,신대방동,37.4944112827633,126.9155328793478,8~12층,보라매파크빌아파트,중형,1,893000000,1183110000.0,202011,1,132.0,0
2019,구로구,개봉동,37.49207898790344,126.85849463174304,21층 이상,현대1단지아파트,대형,1,762000000,861867000.0,202011,1,113.0,0
2019,강동구,성내동,37.53108705692965,127.13375903834604,지하~3층,한솔애리즈8차아파트,중형,1,566000000,572000000.0,202011,1,101.0,1
2019,송파구,장지동,37.47689490566791,127.1291809029229,지하~3층,송파파인타운13단지아파트,중형,0,1150000000,1410000000.0,202011,1,123.0,0
2019,동대문구,답십리동,37.569341802916576,127.06170904439826,지하~3층,동아아파트,대형,1,562000000,732100000.0,202011,1,130.0,0
2020,중랑구,면목동,37.5864566024313,127.07499258585,4~7층,형진아파트,중형,1,430000000,452600000.0,202011,1,105.0,0
2020,동대문구,휘경동,37.58234553389647,127.07329930847096,13~20층,휘경동일하이빌아파트,중형,1,602000000,787570000.0,202011,1,131.0,1
2020,강북구,미아동,37.627154813024205,127.02873284486026,8~12층,그린힐빌라트,초대형,1,710000000,681830000.0,202011,1,96.0,0
2020,동작구,상도동,37.49422878854029,126.93630265266324,지하~3층,파크뷰아파트,중형,1,300000000,285880000.0,202011,1,95.0,0
2019,강동구,둔촌동,37.52952723307251,127.1423996981354,13~20층,둔촌하이츠아파트,대형,1,892000000,980010000.0,202011,1,110.0,0
2019,송파구,거여동,37.490325277573454,127.1462331154555,4~7층,거여2단지효성동아아파트,대형,1,950000000,1060100000.0,202011,1,112.0,0
2019,광진구,광장동,37.5522863388233,127.10861918517,지하~3층,워커힐아파트,초대형,1,2320000000,2187000000.0,202011,1,94.0,0
2020,송파구,문정동,37.490597626696704,127.1354462575153,8~12층,문정시영아파트,소형,1,638000000,731519000.0,202011,1,115.0,0
2020,성북구,돈암동,37.59480874606793,127.0103177857626,4~7층,한신한진아파트,중형,1,377000000,380000800.0,202011,1,101.0,1
2020,강서구,내발산동,37.55140212822092,126.82690398173058,4~7층,마곡수명산파크5단지아파트,소형,1,668000000,712500000.0,202010,1,107.0,1
2020,강서구,염창동,37.5512996032798,126.8674225249956,지하~3층,염창우성3차아파트,중형,1,647000000,707070700.0,202010,1,109.0,0
2020,은평구,진관동,37.6460406796935,126.9263254069071,4~7층,상림마을은평뉴타운3단지아이파크아파트,중형,1,649000000,715450000.0,202010,1,110.0,0
2018,강남구,개포동,37.487626247190015,127.0684576812334,지하~3층,개포주공5단지아파트,중형,1,1420000000,1773100000.0,202010,1,125.0,0
2019,서초구,서초동,37.4786591686755,127.007701473721,지하~3층,서초3차대림이편한세상아파트,초대형,1,1585000000,1632999999.0,202010,1,103.0,0
2019,강남구,압구정동,37.5299287,127.034879,4~7층,현대아파트,대형,1,2110000000,2413099999.0,202010,1,114.0,0
2020,양천구,목동,37.53218601468518,126.87676423904634,21층 이상,목동트윈빌아파트,초대형,1,1400000000,1680090000.0,202010,1,120.0,0
2019,강남구,청담동,37.5281323,127.0488976,지하~3층,삼호빌라,초대형,1,3124000000,2800000000.0,202010,1,90.0,0
2019,동작구,사당동,37.4817774792531,126.966187633439,지하~3층,레디앙스아파트,중형,1,430000000,485000000.0,202010,1,113.0,0
2019,서초구,잠원동,37.512608525630704,127.01400284994098,8~12층,신반포10차아파트,소형,1,1550000000,1661230000.0,202010,1,107.0,0
2018,양천구,신정동,37.50715349874025,126.86367784524776,지하~3층,세양청마루아파트,중형,1,575000000,803770000.0,202010,1,140.0,0
2019,광진구,군자동,37.55126880566098,127.0726260748026,지하~3층,일성파크아파트,중형,1,611000000,634080000.0,202010,1,104.0,0
2019,강서구,화곡동,37.54942822036064,126.83781756883712,8~12층,우장산아이파크이편한세상아파트,중형,1,936000000,1076400000.0,202010,1,115.0,0
2019,영등포구,영등포동8가,37.526942860717774,126.90589145446374,13~20층,메이준오피스텔,소형,1,127000000,96100000.0,202010,1,76.0,0
2019,구로구,구로동,37.4969788910682,126.89100636938912,8~12층,구로그린플러스해담채3오피스텔,소형,1,130000000,90900000.0,202010,1,70.0,0
2019,강남구,개포동,37.48800349249797,127.06072393382408,4~7층,현대3차아파트,초대형,1,2470000000,2910000000.0,202010,1,118.0,0
2019,관악구,신림동,37.46970451940984,126.91910122336526,13~20층,임광관악파크아파트,대형,1,639000000,655700000.0,202010,1,103.0,0
2019,강서구,방화동,37.5809220124094,126.8125392799824,4~7층,방화개화아파트,대형,1,695000000,753750000.0,202010,1,108.0,1
2019,강남구,도곡동,37.48733513266797,127.05283333247247,21층 이상,타워팰리스3차오피스텔,초대형,1,2210000000,2806880000.0,202010,1,127.0,0
2019,서초구,서초동,37.49333739191532,127.02687336071624,21층 이상,래미안서초에스티지S아파트,대형,1,2550000000,2741000000.0,202010,1,107.0,0
2019,구로구,오류동,37.49929163228453,126.83953192156004,13~20층,동부골든아파트,소형,1,200000000,221009000.0,202010,1,111.0,1
2018,성동구,옥수동,37.5449806355556,127.01383916640964,13~20층,래미안옥수리버젠아파트,중형,1,1390000000,1498789000.0,202010,1,108.0,0
2018,도봉구,방학동,37.667675,127.0313373,지하~3층,태양아파트,중형,1,233000000,193200000.0,202010,1,83.0,0
2019,강동구,둔촌동,37.52886183634414,127.13823513541897,지하~3층,그랜드아파트,대형,1,521000000,608900000.0,202010,1,117.0,0
2019,성북구,석관동,37.60627685061643,127.06385619240235,13~20층,래미안아트리치아파트,중형,1,810000000,924990000.0,202010,1,114.0,0
2019,송파구,잠실동,37.51110428250743,127.0939178657084,21층 이상,갤러리아팰리스오피스텔,중형,1,1150000000,1380000000.0,202010,1,120.0,1
2019,송파구,방이동,37.5143844900996,127.135158949349,8~12층,올림픽선수기자촌아파트,대형,1,1670000000,1843500000.0,202010,1,110.0,0
2019,동대문구,장안동,37.5613697,127.0699248,4~7층,장안푸르미에,소형,1,125000000,115050000.0,202010,1,92.0,0
2019,노원구,중계동,37.65429105475222,127.07355582188104,13~20층,벽산아파트(중계3차),중형,1,611000000,734444400.0,202010,1,120.0,0
2020,송파구,방이동,37.51201959315304,127.1116463834244,8~12층,아크로빌아파트,초대형,1,1295000000,1950000000.0,202010,1,151.0,0
2020,성북구,길음동,37.60583919100933,127.02024903938056,4~7층,길음래미안1단지아파트,대형,1,955000000,1088920000.0,202010,1,114.0,0
2020,도봉구,방학동,37.657955145569474,127.02386250683656,8~12층,우성1차아파트,중형,1,380000000,468980000.0,202010,1,123.0,0
2020,성북구,하월곡동,37.60569167122821,127.03469056727768,지하~3층,아남아파트,중형,1,449000000,523777000.0,202010,1,117.0,0
2019,서초구,방배동,37.47533962551704,126.98940924623965,지하~3층,청광아트빌14차아파트,초대형,1,1470000000,1500000000.0,202010,1,102.0,1
2019,서초구,방배동,37.47533962551704,126.98940924623965,지하~3층,청광아트빌14차아파트,초대형,1,1480000000,1536000000.0,202010,1,104.0,1
2019,구로구,구로동,37.50101503078915,126.88964114783408,지하~3층,도림두산베어스타워오피스텔,소형,1,341000000,302990000.0,202010,1,89.0,0
2019,영등포구,대림동,37.49853007255367,126.89459124570745,지하~3층,아네스트아파트,중형,1,383000000,313500000.0,202010,1,82.0,1
2020,양천구,목동,37.539140855323375,126.87170749602872,지하~3층,목동이편한세상아파트,초대형,1,1240000000,1258000000.0,202010,1,101.0,0
2019,서대문구,남가좌동,37.57597354058168,126.91565818949064,4~7층,DMC센트레빌아파트,중형,1,805000000,887060000.0,202010,1,110.0,0
2019,강남구,대치동,37.49808170349893,127.0712174933248,지하~3층,대치쌍용1차아파트,초대형,1,2199000000,2501001000.0,202010,1,114.0,0
2019,은평구,진관동,37.6355766628199,126.927808571598,지하~3층,은평뉴타운우물골아파트(두산위브7단지),초대형,0,930000000,933260000.0,202010,1,100.0,1
2020,강서구,등촌동,37.56355649410892,126.84364090076735,13~20층,부영아파트,중형,1,797000000,838080000.0,202010,1,105.0,0
2020,강서구,가양동,37.57041674787212,126.84714016116638,4~7층,가양성지2단지아파트,소형,1,453000000,545799999.0,202010,1,120.0,0
2019,관악구,신림동,37.47052049657024,126.91110579013908,지하~3층,뉴서울아파트,소형,1,301000000,410000000.0,202010,1,136.0,1
2019,성동구,성수동1가,37.54578380383026,127.04247979310723,13~20층,갤러리아포레아파트,초대형,1,4330000000,4052000000.0,202009,1,94.0,0
2019,도봉구,창동,37.65129667590429,127.05031914775212,13~20층,동아아파트,대형,1,790000000,821899000.0,202009,1,104.0,0
2019,동대문구,회기동,37.590817105663,127.056056369056,8~12층,회기역베라체캠퍼스아파트,소형,1,261000000,213600000.0,202009,1,82.0,1
2019,도봉구,창동,37.6597461351552,127.04804348725015,4~7층,쌍용아파트,소형,1,556000000,635700000.0,202009,1,114.0,0
2020,중랑구,상봉동,37.593701060937576,127.07975556698248,8~12층,SG타워아파트,중형,1,400000000,432015000.0,202009,1,108.0,0
2020,동대문구,전농동,37.577272417963314,127.06495781882036,8~12층,전농우성아파트,대형,1,613000000,674110000.0,202009,1,110.0,0
2020,성북구,하월곡동,37.61077190927401,127.03899216768632,4~7층,꿈의숲푸르지오아파트,대형,1,803000000,836100000.0,202009,1,104.0,0
2019,서대문구,연희동,37.5678946880066,126.93472433222183,지하~3층,충우아파트(51-151),대형,1,438000000,324880000.0,202009,1,74.0,1
2019,서대문구,연희동,37.56526929587693,126.930191172111,지하~3층,브라운스톤연희오피스텔,소형,1,143000000,120000000.0,202009,1,84.0,1
2020,용산구,이촌동,37.51730009092861,126.9800034024905,21층 이상,래미안첼리투스아파트,대형,1,2900000000,3151000000.0,202009,1,109.0,0
2020,은평구,진관동,37.64417800735758,126.92297333526052,4~7층,상림마을은평뉴타운1단지롯데캐슬아파트,초대형,0,837000000,907399000.0,202009,1,108.0,1
2019,동대문구,장안동,37.57106784876167,127.07023759632398,8~12층,청솔오피스텔,소형,1,387000000,335120000.0,202009,1,87.0,0
2019,동대문구,장안동,37.5613697,127.0699248,4~7층,장안푸르미에,소형,1,124000000,99490000.0,202009,1,80.0,0
2019,동대문구,휘경동,37.58288733293944,127.07133556183088,지하~3층,주공1단지아파트,중형,1,565000000,678950000.0,202009,1,120.0,0
2020,강북구,수유동,37.63169695199485,127.02345079988356,21층 이상,삼호아파트,중형,1,347000000,351999900.0,202009,1,101.0,0
2020,노원구,공릉동,37.62775789915253,127.07509296994677,8~12층,신원아파트,소형,1,370000000,447270000.0,202009,1,121.0,1
2020,동대문구,답십리동,37.575881093623536,127.06530075116864,4~7층,래미안엘파인아파트,소형,1,612000000,701550000.0,202009,1,115.0,0
2019,성동구,성수동1가,37.54578380383026,127.04247979310723,8~12층,갤러리아포레아파트,초대형,1,3630000000,1351999999.0,202009,1,37.0,1
2019,강동구,천호동,37.542263065215465,127.13997301598556,지하~3층,천호2차이룸아파트,중형,1,447000000,451999000.0,202009,1,101.0,0
2019,마포구,서교동,37.55093530307955,126.91378068787876,21층 이상,메세나폴리스아파트,대형,1,1540000000,1600859999.0,202008,1,104.0,1
2019,서대문구,홍제동,37.58899586575794,126.9413997185943,4~7층,홍제현대아파트,소형,1,270000000,234895000.0,202008,1,87.0,1
2019,마포구,합정동,37.54540285901138,126.91458935120215,4~7층,펠리스아트빌아파트,소형,1,187000000,187000000.0,202008,1,100.0,1
2018,강동구,성내동,37.52444497977686,127.1304438870679,4~7층,동남아파트,중형,1,572000000,527000000.0,202008,1,92.0,0
2019,송파구,거여동,37.48923620803513,127.1438293155778,8~12층,거여4단지아파트,소형,1,739000000,805500000.0,202008,1,109.0,0
2019,서초구,방배동,37.49728058807682,126.98571051367938,4~7층,방배리첸시아아파트,중형,1,750000000,601200000.0,202008,1,80.0,1
2019,동작구,상도동,37.495407955595,126.95087235480804,8~12층,힐스테이트상도센트럴파크아파트,대형,1,1320000000,1432330000.0,202008,1,109.0,1
2019,양천구,목동,37.5361979979381,126.880098785296,13~20층,부영그린타운1차아파트,중형,1,505000000,474700000.0,202008,1,94.0,1
2020,구로구,고척동,37.50254753855083,126.86056936646122,13~20층,서울가든아파트,중형,1,432000000,529000000.0,202008,1,122.0,0
2019,관악구,신림동,37.48102149435594,126.9131680204436,8~12층,삼성오피스텔,중형,1,387000000,360000000.0,202008,1,93.0,1
2019,영등포구,양평동5가,37.54011631266725,126.89210452836102,13~20층,양평한신아파트,중형,1,794000000,930011000.0,202008,1,117.0,0
2019,강서구,염창동,37.551385613671634,126.87355150504912,13~20층,염창힐스테이트아파트,중형,1,870000000,952500000.0,202008,1,109.0,0
2019,금천구,독산동,37.46101249911018,126.89306828306788,8~12층,금천이랜드해가든아파트,중형,1,644000000,645111111.0,202008,1,100.0,0
2019,용산구,한남동,37.5345791486464,127.007720797545,8~12층,한남리첸시아오피스텔,대형,1,1190000000,1430000000.0,202008,1,120.0,0
2019,강남구,삼성동,37.51510147913173,127.06199916832664,지하~3층,아셈아파트,대형,1,1250000000,1630000000.0,202008,1,130.0,0
2019,구로구,구로동,37.4849142,126.888927,지하~3층,아파트,소형,1,25000000,20300000.0,202008,1,81.0,1
2019,서초구,우면동,37.45896787535628,127.0250469607207,지하~3층,LH서초5단지아파트,,0,904000000,1131000000.0,202008,1,125.0,0
2019,중랑구,신내동,37.60852627362763,127.0962475430556,4~7층,동성3차아파트,대형,1,602000000,680316000.0,202008,1,113.0,0
2019,노원구,중계동,37.6408111,127.0620411,4~7층,중계그린아파트,소형,1,84000000,103100000.0,202008,1,123.0,0
2020,서대문구,홍제동,37.5858035508961,126.95107567717,8~12층,인왕산현대아파트,소형,1,595000000,702359000.0,202008,1,118.0,0
2020,영등포구,양평동3가,37.52721769777632,126.88834454544272,4~7층,경남아너스빌1차아파트,소형,1,563000000,632111112.0,202008,1,112.0,0
2019,강서구,화곡동,37.53148134054277,126.84598306985274,지하~3층,성재센트리움아파트(343-35),소형,1,170000000,136000000.0,202008,1,80.0,1
2018,강서구,등촌동,37.54391753935604,126.86022983444474,4~7층,등촌아이파크아파트,초대형,1,785000000,1032000000.0,202008,1,131.0,0
2019,영등포구,당산동5가,37.53293204452245,126.90283595709072,21층 이상,당산삼성래미안4차아파트,초대형,1,1650000000,1672741001.0,202008,1,101.0,0
2019,동작구,사당동,37.491549392251954,126.97542160970204,지하~3층,극동아파트,대형,1,921000000,1024200000.0,202008,1,111.0,1
2019,강남구,역삼동,37.4972026,127.0336354,4~7층,역삼동 EG SoulLeader,소형,1,211000000,180000000.0,202008,1,85.0,1
2019,강서구,방화동,37.579310767756766,126.81929965175613,8~12층,마곡서광아파트,소형,1,418000000,418580000.0,202008,1,100.0,0
2020,양천구,신정동,37.52874407081607,126.86276517689504,4~7층,동원로데오아파트,중형,1,634000000,763200000.0,202008,1,120.0,0
2020,양천구,신정동,37.5151104149728,126.866174467076,지하~3층,목동신시가지13단지아파트,대형,1,1558000000,1650000000.0,202008,1,106.0,0
2019,은평구,녹번동,37.60380485377703,126.9230829305137,4~7층,해주드림빌아파트,중형,1,471000000,475240000.0,202008,1,101.0,1
2019,동작구,동작동,37.49402865537933,126.97845588096428,13~20층,동작금강KCC아파트,중형,1,888000000,938000000.0,202008,1,106.0,0
2019,은평구,진관동,37.64250283562156,126.93133586109916,4~7층,상림마을은평뉴타운14단지아이파크아파트,초대형,0,1230000000,1007010000.0,202008,1,82.0,1
2019,은평구,응암동,37.596986417932506,126.923484011743,지하~3층,신동아아파트,소형,1,142000000,131990000.0,202008,1,93.0,1
2019,강동구,성내동,37.52884987964355,127.1329540611932,8~12층,동아1차아파트,대형,1,601000000,733550000.0,202008,1,122.0,0
2019,강동구,길동,37.54184573433012,127.14312014407837,지하~3층,효성노바아파트,중형,1,428000000,428006000.0,202008,1,100.0,0
2019,강동구,암사동,37.55060005882447,127.12378889944765,4~7층,한강리치팰리스아파트,중형,1,605000000,726090000.0,202008,1,120.0,1
2019,송파구,거여동,37.49688973635329,127.14499293469729,8~12층,현대3차아파트,중형,0,514000000,517000000.0,202008,1,101.0,1
2020,송파구,송파동,37.5078660575619,127.109622467636,지하~3층,에스탑아파트,대형,1,643000000,643006000.0,202008,1,100.0,0
2020,강동구,둔촌동,37.533295592100245,127.1405830492809,4~7층,세양청마루아파트,대형,1,670000000,720010000.0,202008,1,107.0,0
2019,광진구,중곡동,37.5667846,127.0784279,4~7층,중곡아파트,소형,1,326000000,385000000.0,202007,1,118.0,0
2019,광진구,자양동,37.53780427161658,127.07263111759444,13~20층,더샵스타시티아파트,대형,1,1340000000,1551000000.0,202007,1,116.0,0
2019,송파구,가락동,37.49569686079808,127.13267814649176,4~7층,극동아파트,초대형,1,1325000000,1450000000.0,202007,1,109.0,0
2019,서초구,방배동,37.49316019592449,126.99652846525268,4~7층,다움샤인힐7차아파트,초대형,1,1820000000,1499999990.0,202007,1,82.0,0
2019,서대문구,연희동,37.56526929587693,126.930191172111,지하~3층,브라운스톤연희오피스텔,소형,1,149000000,76300000.0,202007,1,51.0,1
2019,마포구,도화동,37.53942497854966,126.95386230877646,13~20층,도화현대1차아파트,초대형,1,1200000000,1270000000.0,202007,1,106.0,0
