case_year,gu,dong,addr_lat,addr_lng,floor,brand_name,build_area,land,price,hammer,date_ym,result,ham_per,comment_val
2019,송파구,장지동,37.47689490566791,127.1291809029229,11.0,송파파인타운13단지아파트,84.76,0,1020000000,1323700000.0,202007,1,130.0,0
2019,성동구,금호동2가,37.55540086629908,127.01899726814244,12.0,신금호파크자이아파트,18.88,1,286000000,260000000.0,202007,1,91.0,1
2019,송파구,가락동,37.4948650681996,127.11841932076484,8.0,이연파레스아파트,96.88,1,583000000,626116000.0,202007,1,107.0,1
2019,성동구,금호동4가,37.54667682397977,127.02664354487428,14.0,힐스테이트서울숲리버아파트,84.88,1,1470000000,1521100000.0,202007,1,103.0,0
2019,동작구,상도동,37.49683626864336,126.94925543680915,6.0,힐스테이트상도프레스티지아파트,120.936,1,1290000000,1350990000.0,202007,1,105.0,1
2019,양천구,목동,37.54187744479869,126.87277549533542,12.0,건영아파트,84.27,1,451000000,608861600.0,202007,1,135.0,0
2019,강서구,화곡동,37.53009333471815,126.8435727557954,12.0,유림노르웨이숲아파트,76.23,1,391000000,491250000.0,202007,1,126.0,1
2019,강서구,화곡동,37.55430214722991,126.85185951468262,9.0,경동엠파이어스테이트오피스텔,14.315,1,105000000,92085000.0,202007,1,88.0,0
2019,서초구,방배동,37.4799446,126.9920365,8.0,신구빌라트,184.08,1,1340000000,1253000000.0,202007,1,94.0,0
2019,관악구,신림동,37.460826206133056,126.92783674932998,6.0,국제산장아파트,59.94,1,333000000,334700000.0,202007,1,101.0,1
2019,구로구,천왕동,37.4829372,126.8444837,16.0,천왕연지타운2단지,84.94,0,622000000,665100000.0,202007,1,107.0,0
2019,영등포구,영등포동1가,37.5177494284636,126.91347953514,10.0,메트로가든오피스텔,12.05,1,146000000,121000000.0,202007,1,83.0,1
2019,동작구,상도동,37.50716742257615,126.94977549248304,18.0,건영아파트,84.94,1,727000000,842660000.0,202007,1,116.0,0
2019,송파구,가락동,37.50035360755063,127.1232049133,5.0,쌍용노블레스아파트,73.17,1,524000000,440200000.0,202007,1,84.0,0
2019,중랑구,묵동,37.61586212598735,127.08447745598107,9.0,신내4단지아파트,59.76,1,419000000,463555800.0,202007,1,111.0,0
2019,도봉구,창동,37.64527579536955,127.03986681685936,6.0,새울아파트(608-167번지),84.78,1,296000000,251100000.0,202007,1,85.0,0
2019,성북구,돈암동,37.59480874606793,127.0103177857626,10.0,한신한진아파트,132.96,1,790000000,828860000.0,202007,1,105.0,0
2020,노원구,하계동,37.63544431077244,127.06423915535755,1.0,극동.건영.벽산아파트,7.96,1,50000000,54259800.0,202007,1,109.0,1
2020,노원구,월계동,37.63299199256823,127.0442921915788,2.0,초안1단지아파트,39.6,1,188000000,204999000.0,202007,1,109.0,0
2019,금천구,가산동,37.47872555659634,126.89119908060152,17.0,가산양우내안애애플오피스텔,12.04,1,126000000,92010000.0,202007,1,73.0,1
2020,양천구,신정동,37.52249725736083,126.85879919795394,3.0,은행아파트,73.07,1,357000000,374000000.0,202007,1,105.0,0
2018,은평구,진관동,37.64916586252664,126.93177165727477,11.0,상림마을은평뉴타운7단지푸르지오아파트,84.95,0,660000000,688700000.0,202007,1,104.0,1
2019,서초구,서초동,37.4981997286681,127.013313721465,24.0,아크로비스타오피스텔,149.17,1,1825000000,1872450000.0,202007,1,103.0,0
2019,서대문구,홍은동,37.60260875940582,126.95086536318678,12.0,극동아파트,84.92,1,388000000,471200000.0,202007,1,121.0,0
2019,강서구,화곡동,37.55518657785274,126.84804044324358,15.0,우장산롯데캐슬아파트,177.86,1,1068000000,1072230000.0,202007,1,100.0,0
2019,강서구,염창동,37.55272507043058,126.86911753741504,14.0,관음삼성아파트,59.96,1,621000000,711100000.0,202007,1,115.0,0
2019,은평구,진관동,37.633427563063606,126.92740166839124,16.0,은평뉴타운마고정3단지아파트,167.14,0,983000000,918500000.0,202007,1,93.0,1
2019,은평구,진관동,37.6460406796935,126.9263254069071,6.0,상림마을은평뉴타운3단지아이파크아파트,134.91,0,706000000,752270000.0,202007,1,107.0,1
2019,마포구,신공덕동,37.54547723784517,126.9568957471628,8.0,신공덕삼성래미안3차아파트,84.69,1,1000000000,1158999990.0,202007,1,116.0,0
2019,관악구,신림동,37.45903694158076,126.91968237692367,2.0,관악산휴먼시아2단지아파트,114.7,1,611000000,702510000.0,202007,1,115.0,0
2019,구로구,고척동,37.50445249441749,126.86230298225573,3.0,센츄리아파트,84.56,1,439000000,532999999.0,202007,1,121.0,0
2019,서대문구,연희동,37.56526929587693,126.930191172111,2.0,브라운스톤연희오피스텔,16.62,1,188000000,158500000.0,202007,1,84.0,0
2019,성북구,돈암동,37.60073345234299,127.01250643782338,2.0,돈암일신건영휴먼빌아파트,143.51,1,756000000,838000000.0,202007,1,111.0,0
2019,노원구,공릉동,37.62337032005767,127.07183526294396,5.0,서진프라자아파트,93.03,1,310000000,336000000.0,202007,1,108.0,0
2019,노원구,상계동,37.6509522,127.0663947,5.0,상계주공4단지아파트,73.94,1,570000000,715200000.0,202007,1,125.0,0
2019,도봉구,방학동,37.6606676527166,127.029398553672,8.0,신동아1단지아파트,53.16,1,269000000,271812000.0,202007,1,101.0,0
2018,광진구,구의동,37.53605686188816,127.09133439197456,7.0,파르네빌아파트,157.21,1,802000000,843999900.0,202006,1,105.0,1
2019,광진구,중곡동,37.5692579198136,127.08751386304,4.0,선영아트빌,47.25,1,177000000,144844400.0,202006,1,82.0,1
2019,중랑구,면목동,37.58922128942006,127.08497722710008,9.0,면목아남리치카운티아파트,84.741,1,570000000,611670007.0,202006,1,107.0,0
2019,동대문구,장안동,37.56541647521389,127.06282863541648,7.0,장안신일해피트리1차아파트,84.71,1,499000000,559018000.0,202006,1,112.0,0
2019,동대문구,청량리동,37.5839418,127.0468278,6.0,미주아파트,124.76,1,1060000000,1191100000.0,202006,1,112.0,0
2019,성동구,응봉동,37.550253109685286,127.02949998343615,4.0,신동아아파트,59.97,1,557000000,703861600.0,202006,1,126.0,0
2019,성북구,돈암동,37.59799091960447,127.01169066686737,10.0,돈암해피트리아파트,143.13,1,789000000,828920000.0,202006,1,105.0,0
2019,동작구,상도동,37.495407955595,126.95087235480804,10.0,힐스테이트상도센트럴파크아파트,118.2086,1,1350000000,1383900000.0,202006,1,103.0,0
2019,동작구,사당동,37.48949025320988,126.97385282042934,6.0,이수역리가아파트,84.9827,1,1080000000,1199900000.0,202006,1,111.0,0
2019,성동구,마장동,37.565294802882086,127.04518475011572,5.0,세림아파트,72.84,1,701000000,551100000.0,202006,1,79.0,1
2019,금천구,독산동,37.467789547047786,126.89070737746016,5.0,진도아파트,59.94,1,290000000,372350000.0,202006,1,128.0,0
2019,서초구,반포동,37.49910148189759,127.00088661200806,2.0,한신서래아파트,137.47,1,1900000000,1961000000.0,202006,1,103.0,0
2019,강서구,화곡동,37.52885047447924,126.84193379067624,9.0,한양아이클래스오피스텔,13.79,1,90000000,77270000.0,202006,1,86.0,0
2018,은평구,갈현동,37.62299779653625,126.9104306585964,2.0,라이프씨티아파트,79.11,1,290000000,325677000.0,202006,1,112.0,1
2019,서초구,양재동,37.4633434770365,127.034616780883,5.0,풀하우스,47.29,1,433000000,405000000.0,202006,1,94.0,1
2019,용산구,이태원동,37.54070927879944,126.98882519947776,2.0,남산대림아파트,84.75,1,1250000000,1308999990.0,202006,1,105.0,0
2019,강서구,화곡동,37.544622377545736,126.83144140674756,2.0,화곡푸르지오아파트,104.75,1,785000000,810010000.0,202006,1,103.0,0
2019,용산구,이촌동,37.52317892558407,126.95844933588144,8.0,현대한강아파트,84.88,1,1281000000,1325843200.0,202006,1,104.0,0
2019,서초구,반포동,37.5032064667979,126.999398337486,26.0,래미안퍼스티지아파트,59.96,1,1820000000,2017000000.0,202006,1,111.0,1
2019,구로구,천왕동,37.48044947612399,126.83798938302586,14.0,천왕이펜하우스4단지아파트,84.97,1,592000000,605108000.0,202006,1,102.0,0
2019,구로구,개봉동,37.5004094376531,126.84813342649244,21.0,개봉푸르지오아파트,84.83,1,646000000,705432000.0,202006,1,109.0,0
2019,은평구,수색동,37.5868453324905,126.90002144817922,1.0,대림한숲타운아파트,59.895,1,457000000,512990000.0,202006,1,112.0,0
2019,중구,중림동,37.559554148223,126.967232251279,5.0,성요셉아파트,41.32,1,240000000,237777777.0,202006,1,99.0,0
2019,송파구,거여동,37.49826091001177,127.14364645901854,6.0,팰리스힐아파트,83.62,1,420000000,423200000.0,202006,1,101.0,0
2019,중구,신당동,37.5503667,127.0054486,5.0,우석아파트,59.99,1,260000000,215200000.0,202006,1,83.0,0
2019,서대문구,홍은동,37.59749199114725,126.94466334057692,2.0,홍은유원아파트,54.54,1,275000000,275190000.0,202006,1,100.0,0
2019,구로구,구로동,37.488625,126.8879149,1.0,아파트,58.25,1,165000000,126650000.0,202006,1,77.0,0
2019,영등포구,대림동,37.4963835,126.9008954,13.0,우성아파트,31.19,1,240000000,271000000.0,202006,1,113.0,1
2019,강서구,화곡동,37.52885047447924,126.84193379067624,9.0,한양아이클래스오피스텔,13.79,1,91000000,83710000.0,202006,1,92.0,0
2019,영등포구,당산동3가,37.52481707267833,126.90001378181697,21.0,당산동부센트레빌아파트,114.96,1,1042000000,1075300000.0,202006,1,103.0,1
2019,영등포구,문래동4가,37.51407582703968,126.888505515362,3.0,리버뷰신안인스빌1단지아파트,84.995,1,680000000,725660000.0,202006,1,107.0,0
2019,양천구,신월동,37.5204870579851,126.839690157891,7.0,정은스카이빌1차아파트,79.96,1,387000000,390870000.0,202006,1,101.0,1
2019,강동구,천호동,37.54776015515427,127.14215373468606,5.0,성인아파트,78.8,1,333000000,388860000.0,202006,1,117.0,0
2019,성북구,안암동1가,37.58930715224304,127.0237499935912,6.0,안암래미안아파트,84.8681,1,674000000,736090000.0,202006,1,109.0,0
2019,성북구,석관동,37.608365521736864,127.0545202288941,3.0,래미안석관아파트,84.84,1,670000000,720000100.0,202006,1,107.0,0
2019,강동구,천호동,37.547424569344855,127.13000411681922,5.0,중앙하이츠아파트,114.68,1,609000000,617000000.0,202006,1,101.0,0
2019,강동구,천호동,37.54417172079365,127.14120093475644,5.0,우정아파트,84.97,1,450000000,472100000.0,202006,1,105.0,0
2019,강동구,천호동,37.5365689827386,127.133547065604,36.0,강동역신동아파밀리에아파트,94.61,1,894000000,986131000.0,202006,1,110.0,0
2019,성북구,돈암동,37.59480874606793,127.0103177857626,15.0,한신한진아파트,84.87,1,601000000,610999999.0,202006,1,102.0,1
2019,성북구,정릉동,37.60034085229872,127.01008300772418,9.0,정릉우방아파트,59.94,1,302000000,333100000.0,202006,1,110.0,0
2019,동대문구,장안동,37.5699297204337,127.06900043545286,8.0,제이드파크오피스텔,21.94,1,123000000,111883300.0,202006,1,91.0,1
2019,강북구,번동,37.62395906363404,127.0380973687126,11.0,번동동문아파트,134.27,1,639000000,628000000.0,202006,1,98.0,0
2019,성북구,정릉동,37.6170995,127.0093388,2.0,정릉풍림아이원아파트,59.88,1,358000000,386110000.0,202006,1,108.0,0
2019,노원구,월계동,37.6331873477416,127.05135261146722,3.0,월계대우아파트,134.64,1,543000000,515819000.0,202006,1,95.0,0
2019,노원구,상계동,37.66695847254833,127.07968881291583,22.0,동아불암아파트,59.4,1,344000000,356000000.0,202006,1,103.0,0
2019,도봉구,창동,37.657188424559,127.0403582277295,6.0,새로움아파트,68.4,1,316000000,340000000.0,202006,1,108.0,0
2018,구로구,구로동,37.4866188,126.8859543,3.0,아파트,38.25,1,115000000,105690000.0,202006,1,92.0,1
2019,마포구,도화동,37.53777723687573,126.95207108126252,9.0,도화현대홈타운2차아파트,113.25,1,961000000,963989000.0,202006,1,100.0,0
2019,동작구,신대방동,37.49226761995813,126.9116092277599,12.0,신대방우성아파트,157.07,1,1080000000,1200111000.0,202006,1,111.0,1
2019,강남구,일원동,37.4819631393229,127.078998975513,1.0,한솔아파트,63.76,1,1256000000,1334990000.0,202006,1,106.0,0
2019,마포구,공덕동,37.55073725480446,126.95218047645083,6.0,공덕래미안5차아파트,84.87100000000002,1,1200000000,1391000000.0,202006,1,116.0,0
2019,서대문구,북아현동,37.56438506026724,126.95317911723444,6.0,북아현아파트,100.1,1,560000000,622000000.0,202006,1,111.0,0
2019,서대문구,충정로3가,37.56260900686094,126.96277145644213,4.0,충림예하임아파트,84.6,1,610000000,661710000.0,202006,1,108.0,1
2019,서대문구,연희동,37.56526929587693,126.930191172111,3.0,브라운스톤연희오피스텔,16.0,1,185000000,160000000.0,202006,1,86.0,1
2018,강북구,미아동,37.6184432414034,127.013039501497,17.0,SK북한산시티아파트,114.85,1,611000000,614190000.0,202006,1,101.0,0
2018,성북구,길음동,37.61178635414699,127.01614615726216,18.0,길음뉴타운2단지푸르지오아파트,84.97,1,724000000,682000000.0,202006,1,94.0,0
2019,강동구,암사동,37.55352610318784,127.13949839212972,10.0,프라이어팰리스아파트,84.949,1,875000000,951880000.0,202006,1,109.0,0
2019,도봉구,쌍문동,37.65602147660313,127.0321346738133,1.0,한양5차아파트,65.37,1,277000000,290860000.0,202006,1,105.0,1
2019,도봉구,방학동,37.65880898561742,127.0252590065892,12.0,벽산2차아파트,84.98,1,397000000,361600000.0,202006,1,91.0,1
2019,중랑구,면목동,37.58055114629927,127.0835590232765,15.0,면목두산2단지아파트,134.2,1,685000000,691110000.0,202006,1,101.0,0
2019,송파구,거여동,37.49287963162806,127.1410455172596,3.0,현대1차아파트,74.83,1,724000000,728899000.0,202006,1,101.0,0
2019,성북구,종암동,37.5968555901075,127.03172420988044,12.0,종암아이파크2차아파트,42.365,1,350000000,376800000.0,202006,1,108.0,1
2019,노원구,월계동,37.63169155546426,127.05170957501532,9.0,청백4단지아파트,39.84,1,230000000,217770000.0,202006,1,95.0,0
2019,성북구,돈암동,37.599432413814334,127.01257982601214,6.0,돈암코오롱하늘채아파트,84.8778,1,796000000,817120000.0,202006,1,103.0,1
2019,중랑구,묵동,37.61665863871433,127.08811986016424,4.0,신내5단지두산대림아파트,126.28,1,680000000,750030000.0,202006,1,110.0,0
2019,노원구,상계동,37.66830945930398,127.05535065988808,1.0,상계주공15단지아파트,59.39,1,352000000,360950000.0,202006,1,103.0,1
2019,성북구,정릉동,37.60377540136136,127.01039150184096,5.0,중앙하이츠빌2단지아파트,84.95,1,530000000,545511000.0,202006,1,103.0,0
2019,광진구,자양동,37.53218418637383,127.06903239883214,3.0,이튼타워리버5차아파트,159.97,1,1340000000,1356000000.0,202005,1,101.0,0
2019,중랑구,면목동,37.58087445315167,127.08989471709302,12.0,아람플러스리빙아파트,84.975,1,460000000,471110000.0,202005,1,102.0,1
2019,노원구,하계동,37.63544431077244,127.06423915535755,11.0,극동.건영.벽산아파트,26.57,1,194000000,195200000.0,202005,1,101.0,0
2019,노원구,공릉동,37.62754480203334,127.06998597760035,4.0,공릉신도1차아파트,117.168,1,620000000,620010000.0,202005,1,100.0,0
2019,서초구,서초동,37.48115567721287,127.01018455421102,4.0,엘리제아파트,97.36,1,786000000,792310000.0,202005,1,101.0,0
2019,서초구,서초동,37.49601733894278,127.02527644953784,11.0,서초동아타워아파트,88.63,1,577000000,584000000.0,202005,1,101.0,0
2018,금천구,시흥동,37.46327871273526,126.90944597880508,8.0,삼익아파트,114.48,1,432000000,479799000.0,202005,1,111.0,1
2019,강서구,화곡동,37.55518657785274,126.84804044324358,3.0,우장산롯데캐슬아파트,85.0,1,780000000,722690000.0,202005,1,93.0,1
2019,강서구,마곡동,37.56390033523861,126.82000015033874,7.0,마곡엠밸리8단지아파트,84.88,0,1040000000,1016700000.0,202005,1,98.0,0
2019,관악구,봉천동,37.4845274045932,126.94289247795972,3.0,"봉천두산1,2단지아파트",84.87,1,695000000,781880000.0,202005,1,113.0,0
2018,구로구,신도림동,37.508082186005744,126.88833346754832,11.0,디큐브시티아파트,105.45,1,1110000000,1137630000.0,202005,1,102.0,0
2018,금천구,시흥동,37.46327871273526,126.90944597880508,4.0,삼익아파트,114.48,1,425000000,470112000.0,202005,1,111.0,0
2018,서초구,반포동,37.5043689,126.986383,2.0,반포아파트,140.13,1,4190000000,2725000000.0,202005,1,65.0,0
2019,강서구,방화동,37.57725015596032,126.81751597345443,13.0,한숲마을대림아파트,84.83,1,540000000,497000000.0,202005,1,92.0,0
2019,영등포구,신길동,37.50490147161546,126.9079967200798,14.0,래미안프레비뉴아파트,84.98,1,1028000000,1134100000.0,202005,1,110.0,0
2019,영등포구,영등포동,37.51185180912726,126.90237014189154,21.0,영등포푸르지오아파트,79.777,1,765000000,899900000.0,202005,1,118.0,0
2019,동작구,대방동,37.50741732947618,126.9249146399778,14.0,대방대림아파트,66.05,1,760000000,715000000.0,202005,1,94.0,1
2019,서초구,방배동,37.49562166991061,126.99449851112938,6.0,프레스턴아파트,243.83,1,2540000000,2222222000.0,202005,1,87.0,0
2019,강서구,방화동,37.57101151254286,126.8221315122572,8.0,마곡일성트루엘아파트,29.99,1,267500000,289999000.0,202005,1,108.0,0
2019,구로구,고척동,37.50445249441749,126.86230298225573,13.0,센츄리아파트,84.56,1,442000000,492550000.0,202005,1,111.0,0
2019,양천구,목동,37.5367299030849,126.882202430707,23.0,부영그린타운3차아파트,157.29,1,1260000000,1301550000.0,202005,1,103.0,0
2019,은평구,응암동,37.60051991121685,126.92600794505232,5.0,레반트아파트,67.14,1,300000000,242000000.0,202005,1,81.0,1
2019,서대문구,홍은동,37.59485257526492,126.94192958595993,4.0,풍림1차아파트,56.61,1,310000000,316439999.0,202005,1,102.0,1
2019,용산구,이촌동,37.5207395501517,126.969009394336,5.0,월드메르디앙아파트,128.66,1,1640000000,1313111000.0,202005,1,80.0,1
2019,은평구,녹번동,37.60380485377703,126.9230829305137,14.0,해주드림빌아파트,106.54,1,542000000,542000000.0,202005,1,100.0,1
2019,서대문구,홍은동,37.60260875940582,126.95086536318678,11.0,극동아파트,84.92,1,370000000,381900000.0,202005,1,103.0,0
2019,동작구,본동,37.50989217282603,126.95003946254064,17.0,본동삼성래미안아파트,114.986,1,923000000,1035799000.0,202005,1,112.0,0
2018,노원구,상계동,37.6810968943773,127.05375719325038,11.0,은빛1단지아파트,39.7,1,227000000,245340000.0,202005,1,108.0,0
2019,중랑구,면목동,37.58750505698917,127.0754646406228,5.0,면목한신아파트,44.5,1,298000000,323990000.0,202005,1,109.0,1
2019,도봉구,도봉동,37.68252225396975,127.04961809082282,13.0,극동아파트,84.18,1,334000000,331010000.0,202005,1,99.0,1
2019,성북구,돈암동,37.597677470823655,127.01067601171005,7.0,돈암더샵아파트,84.81700000000002,0,608000000,617646000.0,202005,1,102.0,0
2019,동대문구,휘경동,37.591728514798696,127.06392415215949,11.0,휘경롯데낙천대아파트,112.03,1,690000000,661990000.0,202005,1,96.0,0
2019,강북구,미아동,37.63345491448717,127.0270132388054,3.0,미아요진아파트,59.42,1,292000000,289000900.0,202005,1,99.0,0
2019,성북구,정릉동,37.6061677340023,127.016507343215,13.0,정릉태영아파트,114.76,1,545000000,551300000.0,202005,1,101.0,0
2019,성동구,마장동,37.56945837659617,127.04256567948956,18.0,마장현대아파트,134.79,1,776000000,880000000.0,202005,1,113.0,0
2019,성북구,석관동,37.61109107098002,127.06669061595105,1.0,중앙하이츠아파트,84.85,1,440000000,478899900.0,202005,1,109.0,0
2019,도봉구,방학동,37.6669434576878,127.04733633569172,7.0,방학삼성래미안1단지아파트,118.381,1,723000000,760950000.0,202005,1,105.0,0
2019,동대문구,장안동,37.57596520721928,127.07534884553698,10.0,장안힐스테이트아파트,59.928,1,588000000,648820000.0,202005,1,110.0,0
2019,도봉구,창동,37.65045531130438,127.05204213720975,15.0,주공19단지아파트,68.86,1,626000000,701000050.0,202005,1,112.0,1
2019,노원구,월계동,37.61850427769218,127.06022278935126,4.0,삼창아파트,16.17,1,90000000,170010000.0,202005,1,189.0,1
2019,양천구,신월동,37.5271006664646,126.834648491006,1.0,해주아파트,59.59,1,218000000,208220000.0,202005,1,96.0,0
2019,구로구,고척동,37.50153862080172,126.86383733540784,5.0,청구아파트,59.94,1,390000000,395190000.0,202005,1,101.0,1
2019,동작구,사당동,37.491549392251954,126.97542160970204,2.0,극동아파트,59.89,1,660000000,743000000.0,202004,1,113.0,1
2019,광진구,광장동,37.54414401948922,127.10152831767476,7.0,광장현대파크빌10차아파트,84.81,1,1070000000,1125000000.0,202004,1,105.0,0
2019,송파구,잠실동,37.51110428250743,127.0939178657084,19.0,갤러리아팰리스오피스텔,151.189,1,1590000000,1610000000.0,202004,1,101.0,0
2019,송파구,잠실동,37.51275285867244,127.0884194493474,14.0,리센츠아파트,84.99,1,1720000000,1752112000.0,202004,1,102.0,1
2019,송파구,가락동,37.49188082071231,127.12551134130196,11.0,가락우성2차아파트,42.48,1,360000000,426409900.0,202004,1,118.0,0
2019,강북구,번동,37.6249505081745,127.04708766769456,13.0,번동주공1단지아파트,49.94,1,363000000,427111110.0,202004,1,118.0,1
2019,노원구,상계동,37.67219429527272,127.0518011432971,14.0,상계중앙하이츠5차아파트,59.99,1,290000000,290399999.0,202004,1,100.0,1
2019,중랑구,신내동,37.6168103510126,127.10629361016376,8.0,신내우디안1단지아파트,84.79,0,600000000,643000000.0,202004,1,107.0,1
2019,성북구,하월곡동,37.6073772806315,127.038075319501,13.0,월곡두산위브아파트,59.855,1,508000000,570600000.0,202004,1,112.0,0
2019,노원구,상계동,37.6616865566083,127.073164181156,4.0,벽산아파트,46.8,1,264000000,266336000.0,202004,1,101.0,0
2018,용산구,한남동,37.537020736325246,127.0094295463928,4.0,한남더힐아파트,177.764,1,3640000000,3881100000.0,202004,1,107.0,0
2018,관악구,봉천동,37.4920894,126.9605879,11.0,현대아파트,84.74,1,575000000,642920000.0,202004,1,112.0,1
2019,서대문구,남가좌동,37.5748720882277,126.9202135771335,13.0,남가좌현대아파트,59.4,1,475000000,599990000.0,202004,1,126.0,1
2019,관악구,봉천동,37.48538833941678,126.95926400852284,22.0,관악우성아파트,114.78,1,780000000,748550000.0,202004,1,96.0,1
2019,서초구,신원동,37.4559523,127.0581198,6.0,힐스테이트서초젠트리스,114.9,0,1720000000,1553390000.0,202004,1,90.0,0
2019,중구,황학동,37.57114893748801,127.02158895337772,8.0,롯데캐슬베네치아아파트,84.97,1,739000000,800450000.0,202004,1,108.0,0
2019,서초구,반포동,37.501353674137135,127.00878043670616,8.0,반포미도1차아파트,42.48,1,811000000,811000000.0,202004,1,100.0,0
2018,강동구,둔촌동,37.52952723307251,127.1423996981354,10.0,둔촌하이츠아파트,84.54,1,758000000,811599000.0,202004,1,107.0,1
2019,강북구,미아동,37.61394080382375,127.0207269361348,3.0,래미안트리베라1차아파트,84.97,1,681000000,685900000.0,202004,1,101.0,1
2019,노원구,공릉동,37.62752083668882,127.07382849845882,2.0,서일이츠뷰아파트,84.98299999999998,1,392000000,463999999.0,202004,1,118.0,0
2018,노원구,중계동,37.64733259431431,127.08329837571794,2.0,한화꿈에그린아파트,84.902,1,566000000,615600000.0,202004,1,109.0,0
2019,노원구,월계동,37.63169155546426,127.05170957501532,8.0,청백4단지아파트,59.4,1,306000000,316333300.0,202004,1,103.0,0
2019,동대문구,휘경동,37.58288733293944,127.07133556183088,3.0,주공1단지아파트,84.86,1,580000000,625000000.0,202004,1,108.0,1
2019,양천구,신정동,37.515766646451446,126.87637159349308,7.0,목동삼성아파트,114.93,1,910000000,1111110000.0,202004,1,122.0,1
2019,영등포구,문래동3가,37.5202257683701,126.892056254232,9.0,예지팰리스77차아파트,62.65,1,484000000,525252525.0,202004,1,109.0,1
2019,양천구,목동,37.53466020821636,126.88484415480872,2.0,목동신시가지6단지아파트,65.1,1,1100000000,1205200000.0,202004,1,110.0,0
2018,동작구,대방동,37.49853226039266,126.9231186626358,5.0,보라매코오롱하늘채아파트,84.7,1,751000000,721999990.0,202004,1,96.0,0
2019,관악구,봉천동,37.490294760356726,126.93423672148788,5.0,성원홈아파트,71.35,1,250000000,213110000.0,202004,1,85.0,0
2018,구로구,신도림동,37.5110412809749,126.88295312076426,14.0,신도림동아1차아파트,169.199,1,978000000,1046600000.0,202004,1,107.0,0
2019,강서구,가양동,37.569791486743874,126.8492649763875,1.0,가양중앙하이츠아파트,119.85,1,700000000,681150000.0,202004,1,97.0,0
2019,송파구,가락동,37.49441856684362,127.1215758412106,23.0,송파롯데캐슬파인힐아파트,180.516,1,1050000000,1102999990.0,202004,1,105.0,0
2018,용산구,한남동,37.53846732258501,127.0137180260168,3.0,힐탑트레져아파트,208.88,1,2820000000,2350000000.0,202003,1,83.0,0
2019,은평구,역촌동,37.6037659946461,126.916291578525,6.0,동명홈타운,46.73,1,222000000,194550000.0,202003,1,88.0,1
2019,중구,회현동1가,37.5562273156464,126.98252132434324,4.0,삼풍아파트,68.23,1,415000000,343230000.0,202002,1,83.0,0
2019,영등포구,영등포동3가,37.5178725,126.907119,8.0,포레스트힐시티,13.53,1,125000000,113300000.0,202002,1,91.0,0
2019,영등포구,영등포동3가,37.5178725,126.907119,11.0,포레스트힐시티,13.53,1,125000000,112300000.0,202002,1,90.0,1
2019,금천구,독산동,37.46745827036097,126.89500792154976,4.0,독산현대아파트,58.72,1,355000000,425300000.0,202002,1,120.0,0
2019,강서구,가양동,37.56624478062903,126.84895972005737,13.0,강서한강자이아파트,84.99,1,901000000,1006000000.0,202002,1,112.0,0
2019,동대문구,이문동,37.6000357871039,127.056606840929,15.0,이문삼성래미안1차아파트,84.954,1,608000000,628682990.0,202002,1,103.0,0
2019,노원구,상계동,37.67139260007626,127.05139706288668,3.0,대창센시티아파트,84.8577,1,413000000,421190000.0,202002,1,102.0,0
2019,성동구,행당동,37.55437159182884,127.03283790932718,10.0,신동아아파트,84.96,1,725000000,739900000.0,202002,1,102.0,1
2019,강북구,미아동,37.6155486176273,127.017981853747,1.0,삼각산아이원아파트,84.705,1,480000000,518890000.0,202002,1,108.0,0
2019,노원구,중계동,37.64784339424072,127.0846451091211,7.0,중계현대2차아파트,84.87,1,454000000,458980000.0,202002,1,101.0,0
2019,동대문구,장안동,37.5689333,127.0703215,16.0,서희스타힐스,80.53,1,452000000,455015000.0,202002,1,101.0,0
2019,서초구,서초동,37.483572351414445,127.01663749353686,7.0,현대슈퍼빌오피스텔,205.67,1,1920000000,1858300000.0,202002,1,97.0,0
2019,강서구,마곡동,37.56563606787209,126.82386023376502,14.0,마곡엠밸리7단지아파트,114.91,0,1320000000,1480999000.0,202002,1,112.19689393939392,0
2018,양천구,신정동,37.528827085241,126.859800939122,7.0,청우아파트,69.12,1,378000000,423850000.0,202002,1,112.12962962962962,0
2018,은평구,신사동,37.5971234346741,126.90724237191,3.0,예성그린아파트,59.36,1,289000000,232067500.0,202002,1,80.0,1
2019,서대문구,북아현동,37.56039783307326,126.9523848193182,8.0,신촌푸르지오아파트,54.55,1,682500000,663000000.0,202002,1,97.0,1
2018,중랑구,신내동,37.6091161456984,127.0976798411704,19.0,"동성1,2차아파트",59.4,1,370000000,393897000.0,202002,1,106.45864864864863,0
2018,강동구,천호동,37.5497679445997,127.13881692627864,4.0,천호우성아파트,84.93,1,644000000,748000000.0,202002,1,116.14906832298138,0
2019,송파구,장지동,37.47929357128287,127.1400928993921,21.0,송파더센트레아파트,59.96,0,919000000,1031900000.0,202002,1,112.28509249183897,0
2019,강북구,수유동,37.6320836,127.0225611,8.0,수유역 하이 시티,12.19,1,91800000,80690000.0,202002,1,88.0,0
2019,성북구,안암동3가,37.58236566101433,127.02492068628948,1.0,대광아파트,43.17,1,161000000,183900000.0,202002,1,114.22360248447204,0
2019,도봉구,창동,37.65647256541975,127.04173589067392,8.0,창동금호어울림아파트,152.09,1,642000000,762510000.0,202002,1,118.77102803738318,0
2019,구로구,구로동,37.49532355240305,126.88603088285336,4.0,보광아파트,66.42,1,490000000,554000000.0,202002,1,113.06122448979592,0
